chikanobu2	20	#171618	#d2391d	#c3aa7a	#71548f	#e1d5c5	#a26b48	#3b4878	#c79c76	#773a19	#c76c57	#e4bb9a	#162c50	#5c5632	#d5d393	#c59938	#f27b16	#b588b1	#719790	#3b2822	#24c97c
chikanobu2	20	#140a11	#8166a0	#43632c	#c6200d	#e2d9b4	#727540	#946c53	#c1a48f	#062868	#3583b5	#ea7e55	#405f61	#b74333	#edd8d5	#4d4e81	#958969	#f2be97	#86381b	#b586b9	#a64960
chikanobu2	20	#d72015	#e0b173	#e6d8d5	#1f080d	#ab82b8	#3a671e	#7d2e1b	#5f4a32	#e97843	#a87c30	#182743	#412b1f	#ba1316	#c1aeae	#4c4184	#e4cab5	#c66864	#377faa	#76698f	#ac3ad8
chikanobu2	20	#1b1a14	#ca2003	#e9eaeb	#dca770	#806597	#ee864e	#3d3c7b	#6a7c3a	#ed7d17	#e0621e	#f3c127	#7b9648	#698b94	#c79632	#a97738	#af9666	#dccab5	#545053	#201e50	#dfb94d
chikanobu2	20	#e3ba94	#180a1b	#897588	#edd8cb	#ca301d	#de8047	#dda872	#dd591f	#eab516	#15236a	#131f54	#5d4b3f	#b2aa96	#0f150c	#f5c8a3	#a4cdc1	#c8916a	#aba265	#cec380	#5f506f
homer1	20	#9a6f3e	#958a7c	#29111f	#c3793a	#d09462	#c7733d	#6f96aa	#653b23	#a24e3e	#8f3931	#c07b6b	#7e8f8f	#af714c	#eca753	#ebb8a1	#855643	#bfaaa1	#e7d383	#423a2a	#5a94eb
homer1	20	#6998b3	#9c2c32	#a9a37e	#1d1c1b	#e08e46	#b67848	#0f0418	#bd6a49	#848768	#8c5c53	#a7968b	#833f37	#de945b	#967c64	#c78068	#ae5e3e	#c5a0a3	#c89c67	#7d211d	#525f58
homer1	20	#ecaf57	#c25d3e	#7e3125	#708aad	#b16947	#849388	#513f2d	#ad382d	#4f1827	#a67748	#922d2b	#ab9c7b	#111507	#81462c	#db8b5b	#2e0e1c	#9d9584	#8f634c	#2f1b15	#621738
homer1	20	#7689ab	#361b16	#e7d084	#bb6634	#b0593b	#bb8445	#d7a473	#9f825e	#eeb6a4	#cb8149	#70504a	#9a7555	#9e9b8a	#878c96	#804c31	#f09663	#89694e	#ca7746	#928f68	#6bfb9e
homer1	20	#cc6f4a	#949980	#cf9d5b	#291119	#956a43	#c68a67	#f3bf5c	#643a25	#60494a	#eda862	#868a78	#aa3e27	#7a96b3	#ce5b30	#361c1c	#c87f54	#889487	#9c6d48	#9b7f66	#c17920
