chikanobu1	15	#3c4025	#a78585	#794f8d	#354d5a	#99825a	#a5a190	#cfa79b	#5b2f65	#ca9499	#605a5e	#7f5a50	#a47052	#b7aa81	#bb8d61	#94f0e3
chikanobu1	15	#8a939d	#919083	#455a59	#26314f	#bc8b83	#775b43	#603b33	#827352	#75543d	#a7594b	#d26558	#54234e	#2b3852	#b1988c	#d661ae
chikanobu1	15	#d37e86	#7e4a47	#aaa79c	#766970	#a8c293	#e5e2cd	#b65f34	#5f436d	#2e204f	#d3d2c2	#7f7441	#353230	#5f4a53	#b8bba6	#b5d3ad
chikanobu1	15	#ce644b	#d7c6a2	#9e6540	#7e6d55	#46472e	#745e56	#3e4452	#e5b5a7	#cab08f	#907754	#7d5d1e	#a5a59c	#645c7e	#67664c	#45fc3e
chikanobu1	15	#a96c5a	#59757b	#778686	#8a7a58	#a4976c	#2e2742	#91433d	#f0d8ce	#574c4e	#d7c49d	#aa8b93	#c27957	#c0b4ae	#615a2f	#c7cc76
chikanobu1	15	#b3aa8e	#cebd8a	#f2d3cb	#47434c	#9d8d81	#824726	#926650	#695376	#89847e	#463915	#382a1d	#bad285	#704868	#193720	#3295f3
chikanobu1	15	#5b3c42	#43495b	#9c7646	#bd6c3d	#cdc1a2	#55322a	#43343f	#71767d	#4b4213	#859c99	#916a65	#5f4441	#d7d195	#879272	#b4abc1
chikanobu1	15	#debca0	#3e3f2a	#b5525d	#a17d65	#cbe5c0	#856b49	#d8b47f	#584234	#b89569	#7c6f5c	#3a6043	#b7c189	#b1909c	#3b4035	#b78d8c
chikanobu1	15	#3d3060	#5a5243	#b6886f	#49393d	#bb725b	#a88e92	#866052	#a98e6f	#717868	#685b28	#a36540	#cd9f89	#b85f47	#cbe6c9	#fd2fd3
chikanobu1	15	#914a3a	#918e94	#796864	#c5b5a7	#2e242a	#947d51	#b9512d	#2a372d	#c7b27f	#4a494d	#b88265	#f0d0a8	#55624d	#5c332d	#76d9c1
