chikanobu2	20	#0b1d0a	#c13025	#d89c78	#60688f	#e5e6d1	#96675a	#38477f	#ca9263	#7b3514	#bf6851	#f3c0a2	#122749	#625046	#c7c87e	#d4a432	#f98c19	#ab80bf	#659981	#42311a	#8a28c7
chikanobu2	20	#20091d	#89599f	#486621	#cb1d00	#d5cab4	#6a772e	#a36b4c	#b39da6	#091d54	#367fa6	#e37a4f	#3d5363	#bb4a34	#ded1cc	#413975	#83706f	#f7b98b	#822618	#aa92b1	#2c48a1
chikanobu2	20	#c91e0e	#eca079	#e7e2d2	#221221	#bb77b1	#456b31	#803325	#6a544a	#de7848	#b66934	#0e2a43	#442811	#a81709	#d4aea6	#3c427f	#f1e0ab	#ce685b	#2a7aa9	#716a8f	#696413
chikanobu2	20	#0f0516	#dd2000	#ecdeec	#dd9f7f	#7c6ba0	#dc7e52	#3b497d	#716c34	#ea9019	#d24c15	#ecb520	#8baa41	#668294	#c4a232	#9e733c	#bea46b	#dbd1b3	#485369	#1f1759	#013ca6
chikanobu2	20	#ecb483	#08141d	#7a7b85	#e4ecbe	#cc2f12	#ec8749	#eeb874	#d86322	#eeb416	#112257	#1d2b58	#56533c	#c49d9a	#202018	#ecb0a2	#94c4c9	#b78d70	#ada572	#d9c393	#fabc62
homer1	20	#9d6351	#97947c	#361a25	#cf6435	#c99d60	#c26245	#6d9eaf	#69492b	#9a5e49	#854020	#c28165	#919e96	#ac5c42	#eb9265	#e1be8d	#8e5c4b	#c3a1a6	#eed788	#57422c	#5b3c96
homer1	20	#8197b4	#94252e	#aa906b	#2f0d1b	#e77e50	#bb8954	#170909	#c06838	#7a7d66	#93624a	#99a498	#774f2b	#ce835d	#a98d74	#d07969	#9e6441	#bcb3b5	#c29f76	#7c2828	#2c8923
homer1	20	#dcbb58	#d46535	#793029	#6883b3	#b7774a	#809d8e	#48361f	#b7402f	#3e2124	#9a6543	#8a3427	#9fa185	#130003	#734222	#e98b5e	#2b1715	#a0ac8e	#886343	#2e181f	#80d58b
homer1	20	#7683ad	#2d1119	#f7be81	#b85e3c	#aa4938	#b27550	#e8b266	#9d955d	#edc295	#bb6a46	#63593d	#967d49	#aba893	#8d8389	#7d4f2f	#eda260	#8e634f	#cf684e	#95777e	#27b45f
homer1	20	#ce7e4b	#8b8e73	#dc975b	#191d15	#a9735c	#bc8d70	#edbd53	#6d312f	#6b594e	#e1a952	#8b7f64	#a63c34	#7993a8	#ba5c34	#411110	#b86b42	#7f9081	#997754	#988569	#c81e91
macke1	20	#eae3c8	#a39b5d	#e3da4e	#7b5c3c	#766077	#735b3d	#83ae6a	#965e3f	#6b3642	#984138	#cda35a	#acc56e	#dccca7	#665f3a	#c29d56	#697375	#697a96	#bdb534	#95695f	#becaae
macke1	20	#f0ed4b	#696a9c	#dc4f43	#626434	#eafaac	#a7ab9e	#9ba9cd	#705238	#f5be60	#6b783d	#98a03a	#838e75	#787753	#aeb08f	#ac8d5c	#84a161	#838530	#d09341	#624133	#2da915
macke1	20	#7b6476	#e3e6ca	#434159	#e3cb42	#f48d3c	#bac381	#7a6759	#765842	#5d544d	#94987a	#c1bb47	#9a432b	#90a939	#9bb6d0	#c99492	#ae886a	#677360	#868d84	#a9b89d	#6f455f
macke1	20	#d4e1d3	#7d546b	#91a739	#f18733	#eac548	#a7a980	#e6f3b6	#c2cd45	#a7a24f	#f0b331	#505947	#dbac3c	#758654	#a8bd7a	#c8a290	#73702d	#938682	#f3b136	#7f8f3c	#ad32cb
macke1	20	#e7e1c4	#846e66	#736439	#9da45b	#fdd94d	#c98b4d	#e5eedc	#875e33	#575931	#5f6c22	#7d7752	#8f3b35	#7fa563	#e6943c	#77696b	#fdbc38	#a2c06d	#ccb343	#917f36	#e19572
monet1	20	#5c895c	#aab8ad	#7b7e8d	#634f66	#765853	#877a9a	#629192	#5a8057	#492e61	#5c5659	#7e9397	#6b6554	#636e46	#6d6674	#4c4671	#92979b	#aea8b8	#b8b0c5	#7c3c49	#5baaf5
monet1	20	#a79cb8	#70933f	#45578c	#6e4443	#656463	#88987e	#787350	#beb1cb	#c2bfcf	#68685a	#553b50	#5d6740	#5c5873	#514356	#7c83a5	#6e415e	#5f4647	#7f6b89	#879469	#3f47f8
monet1	20	#696850	#5d382f	#7d88a3	#a8a2a7	#504156	#4b3454	#a09c9e	#6e7853	#58718d	#776056	#653b6d	#6f4b39	#63975f	#70858b	#777b69	#637a64	#51545b	#6f7c4c	#7f858c	#601546
monet1	20	#93a1b4	#4b528b	#687451	#789086	#664534	#6e6575	#695262	#3b2f57	#4c3658	#a7bfc1	#6d6149	#5c455d	#7c7544	#7a8154	#c6bec7	#624333	#80737d	#78643f	#7a5f7f	#3a8a40
monet1	20	#6d6361	#75855e	#4a565c	#7a7b87	#a1adc8	#5b8363	#788878	#939ba1	#7a5b7f	#5f7261	#71684b	#937c72	#588771	#727b63	#72575c	#565239	#a9a7ba	#8d8f80	#668c80	#17d0dd
photo_joaquin_rosado	20	#8b8d49	#a69d9d	#3c3221	#78675e	#f7f2f7	#5c4237	#809581	#8d7c51	#582630	#91a8bb	#5c744b	#355036	#75825b	#655b32	#1a1d47	#15100f	#a2a2ad	#8f7e72	#44734b	#331564
photo_joaquin_rosado	20	#9166a1	#5e2d26	#d4c451	#c4ccab	#2c4525	#1c2032	#b2989b	#83464e	#83788a	#262628	#8a939e	#37492d	#0c171b	#c17b80	#a8a162	#40724a	#907572	#aab69f	#b2907a	#b9f78a
photo_joaquin_rosado	20	#8d6792	#bb857d	#b6ae41	#554d5b	#bab9ab	#692930	#454035	#c69997	#292e7f	#6c7b71	#715d4e	#97b0b4	#596b21	#58453a	#3d4812	#f3e0fa	#e4cd53	#8e7779	#584f38	#d8fded
photo_joaquin_rosado	20	#c47b76	#c09f59	#85648c	#656452	#c2d5a2	#665136	#544a3e	#dfb93c	#9e7d7c	#414856	#7d8337	#48685c	#24367a	#8c4a59	#593233	#a67848	#926258	#526721	#565772	#529290
photo_joaquin_rosado	20	#ffedff	#97666b	#74555d	#a4939c	#2b3322	#b5a698	#4d502b	#6b4e20	#9bac9f	#914646	#5b682c	#c2a260	#89828f	#424415	#634e33	#631d36	#d5b8bd	#7f7476	#6b7162	#b13f7d
photo_krikit	20	#b0cce2	#617950	#3d2b1b	#968e30	#5c73b9	#b8a65c	#7682a5	#767116	#6e5714	#1f0d22	#b7af86	#182fc0	#95b12e	#52787b	#6e7b88	#74882a	#1f2055	#5082c1	#7f6640	#52d61a
photo_krikit	20	#b7bb28	#d71f0b	#3a50da	#bec6fd	#4f5836	#2e3998	#a5b353	#83906a	#326c9d	#493e32	#455379	#c16e41	#8c8abd	#525f69	#b7c87e	#774a1c	#2e365d	#3d464e	#7083e8	#b51287
photo_krikit	20	#0739a7	#9b9e2c	#4d2318	#8a181b	#d6f5ee	#83735b	#868da5	#aba9b0	#27071c	#3264b4	#273c95	#ce6d2f	#5e593a	#251736	#416189	#393420	#2f0d1a	#c1cffa	#809224	#caebf9
photo_krikit	20	#980606	#ecf5ff	#3b62c2	#c6ce17	#513a1c	#867f8e	#4e7da8	#999d5c	#7a96b9	#b1b7c0	#35577f	#163ab8	#cf6f41	#4f667c	#4d3c20	#9f7a1f	#a1aa22	#798f66	#3c0522	#c10dfd
photo_krikit	20	#411e23	#5d84c9	#7b7d3d	#98b41a	#b9bcca	#415ccc	#4a280c	#7e90a3	#908116	#441b24	#81945b	#c3c296	#0f2abd	#adbdae	#566777	#5a6c61	#6986b9	#769220	#19346c	#8290ec
photo_powi	20	#3b490e	#6e9fd2	#999f29	#895c10	#daf0f7	#ebc922	#a5c3df	#0b180c	#ba6f0c	#898452	#493c00	#4c85cb	#aba728	#42500d	#929519	#6e6404	#516fdb	#838674	#ea9919	#864540
photo_powi	20	#d6dced	#357aca	#e2bd17	#984404	#567112	#253b0e	#53a8ea	#878b4b	#b1c1e5	#67a6e8	#b48505	#5a8ce5	#a9ce62	#8cb5ed	#b3c20f	#5a370e	#ba840e	#b2b7c9	#411b05	#35e3ee
photo_powi	20	#4a87c9	#f1f6e6	#789e11	#d0990f	#2b3412	#6a4200	#272f48	#9ebced	#547048	#956c55	#72badc	#5b92f9	#845700	#c3c963	#e3e3e8	#6aa1e3	#b18813	#574492	#696e0f	#bc1971
photo_powi	20	#cf9901	#e1f8f2	#3e7fba	#809b16	#8f6c04	#8c9c6f	#cbc99a	#6d9320	#4a7415	#585e3f	#648cd6	#945c12	#324e0d	#bd9413	#f2e719	#aecef1	#aa8b1e	#8c8547	#505085	#9b7701
photo_powi	20	#96a426	#5595d4	#996309	#423b00	#e5f7f3	#aad2ee	#5e2b00	#a5b0da	#7c6411	#60339b	#c9d097	#4d4d15	#4c85b5	#515a3c	#2e4902	#aeb81a	#739f7b	#727512	#3e7ec1	#dfc22f
photo_radiofreebarton	20	#ab9063	#2d1e1e	#ff87bc	#8a513a	#e2d3d9	#f0a37e	#807470	#6c4335	#90331c	#5a1e25	#e4c9ad	#642f41	#171412	#aac7cb	#80ac81	#685137	#791d3e	#ff81d7	#b49066	#7b81c7
photo_radiofreebarton	20	#75b26a	#c8444a	#cb8357	#4a3a2a	#f695e2	#e4f6e2	#f38ba5	#eb9175	#8a9e51	#9d4458	#ff5c91	#974e40	#d83c58	#491e11	#8a6f53	#8b7a80	#8f928a	#e2bfa0	#7e2936	#5c05a4
photo_radiofreebarton	20	#c0775b	#891d32	#ff83d2	#240f1c	#939e54	#783e62	#753028	#9f584e	#a19d80	#6b242e	#b0926e	#5e5b5c	#b95e5d	#937974	#163a1a	#54120e	#fc59a3	#ff788f	#462824	#df061e
photo_radiofreebarton	20	#ff7bae	#a8312e	#466b43	#1f0e10	#e99d78	#94624b	#c1494d	#887579	#dfeff8	#675f42	#cc6d59	#4d576e	#5b5260	#fd8cc9	#6cb17a	#a9af7f	#272a1f	#e94d5d	#65242f	#e700c1
photo_radiofreebarton	20	#b67653	#a1956a	#93444f	#e3ece3	#261621	#974b3b	#4b433f	#bf6e56	#64565b	#8d3e60	#702b3a	#20111b	#9f8c5b	#ae4d4e	#ebb9a8	#fc79b6	#742a21	#408457	#abb7d4	#47a908
