chikanobu4	25	#8d8776	#ad6848	#695b61	#ba9b68	#eed7a3	#90513b	#33241e	#918d64	#80332a	#f09b5a	#c87359	#d9cfab	#61524f	#af7e6f	#6b7690	#f66336	#81938b	#eff8c6	#c95c4b	#4c3a2a	#76815c	#777661	#3d4129	#b5a883	#b9ab87
chikanobu4	25	#d79469	#eef0c1	#ffd7a9	#5f494e	#838656	#bda58d	#8d8b96	#f0b178	#934b2a	#a2997d	#c2422d	#4b2a33	#3d382b	#a7594e	#2d312a	#afb48c	#f06135	#bf8970	#bd4f49	#676e90	#9c9885	#ffd4a5	#d7cd9b	#847b64	#837c69
chikanobu4	25	#836b60	#998380	#573b2a	#7e373f	#a78b74	#302729	#909b82	#665b69	#6d746e	#958a68	#b65e4c	#6c7b7a	#5b4c40	#a24c3c	#ff6428	#5c6149	#858458	#c89e8d	#dc9e66	#e4e09f	#93623e	#c46f50	#b18868	#e1f1d9	#ffd5aa
chikanobu4	25	#ac8075	#9b3a38	#79583e	#90726a	#59667e	#4a372a	#f5d9a2	#b24437	#583a27	#ca6e61	#839486	#c79372	#383c40	#8c705f	#90827c	#969371	#d0a794	#a79552	#1d1823	#948876	#827460	#474947	#e9a352	#53643e	#2b2a1d
chikanobu4	25	#3e4257	#76798b	#645e4f	#582620	#dcc56f	#293d3f	#241915	#bcae7a	#b1a194	#cfd2a5	#979e8a	#ac927c	#949c8c	#948e84	#b23336	#b84d4f	#78623b	#3e4334	#877169	#78775f	#9f4124	#6f655e	#807860	#555251	#f9e2a7
chikanobu4	25	#f4d6b4	#ab8368	#9b7465	#7d6760	#e6dcc8	#d6a48b	#853c36	#806e7e	#512518	#73767c	#432e56	#9c4927	#34302b	#606442	#ab9554	#ffdab1	#848c7f	#9b9d6d	#c35a45	#d7967d	#31242e	#de9856	#453d3c	#b43534	#86524d
chikanobu4	25	#acb99d	#6e623b	#31385e	#ac7476	#3e3421	#8e604c	#15251b	#27403f	#716656	#898995	#f8e7c7	#d28683	#767b60	#fa6432	#717e86	#b14452	#853f39	#8f8b73	#545b46	#d4cdb2	#a6b28e	#af482a	#979e6b	#f3b768	#897c65
chikanobu4	25	#736583	#b4474d	#48305e	#8b8f73	#a83a27	#6a656b	#a99f87	#707c74	#473926	#ea995d	#ae8586	#998067	#a84934	#f76e2b	#896e6d	#c9c89c	#9b8c6f	#2e2b14	#473b21	#292b19	#453734	#855335	#ecb37d	#8a332b	#c4b18f
chikanobu4	25	#ec914c	#cdbd86	#b0b184	#afa6a3	#7f784d	#57444f	#beab94	#945951	#4f3124	#a49b5f	#ec673a	#593b32	#2f2a40	#b3724f	#987062	#e2cfa7	#3f2d5e	#635c55	#667179	#22301c	#7a9a90	#b93e2e	#272a17	#9d897e	#988669
chikanobu4	25	#948369	#363e39	#f4f7c9	#a54539	#615d3c	#c7aa94	#5d664c	#785b5a	#ff7035	#8ea29b	#818073	#979270	#c6c2a0	#52221f	#162d0e	#ad5250	#a1a79b	#c78869	#955038	#dcac54	#bb583d	#fff2a9	#a58562	#a39674	#afa776
