homer4	15	#725c55	#5f4c3d	#796d6b	#9fa0a1	#43323e	#958a96	#b08d8e	#b58579	#f1ecf4	#93a1a9	#ac8d7a	#bca19f	#9f624c	#adc8e5	#cfd9de
homer4	15	#878c98	#432d3e	#c9c2c2	#464155	#c5a0a3	#8a7f70	#949bb8	#494948	#b1919d	#d7acab	#918589	#d0c0b0	#4d3a31	#b5bbbe	#d5cfd2
homer4	15	#6a4346	#3d3d3d	#e3e0f0	#493c54	#887874	#b2aba8	#363d3b	#786a7d	#946f71	#38262e	#e9d9c0	#d0dae9	#cab2ab	#b8adc0	#494e4d
homer4	15	#b39594	#6b6581	#be7d7d	#dbcfc9	#efe4d2	#c9b6bb	#6b5c51	#573d3c	#333a37	#977154	#36262f	#b7c9dd	#877273	#886d63	#ac5e3d
homer4	15	#59584f	#937e79	#d4d4d6	#a66d7c	#ab8f80	#bb7c7b	#796f78	#f7ece4	#b7a9a9	#7d534a	#a4989e	#945d5c	#7d888c	#382e29	#d8beb7
homer4	15	#d5b0a6	#b3877e	#ac9da2	#9294af	#a67a74	#d2b7b5	#312f2a	#827f9b	#edebec	#9a756e	#734e52	#c1a0ae	#c89d8c	#b1bbdd	#514c47
homer4	15	#e8ead7	#9a6970	#b1bbc1	#444b59	#9d99ac	#ab737c	#7a616d	#725b50	#918c89	#a27a87	#4d504c	#4a3b3a	#b1b5d4	#73594e	#68575f
homer4	15	#7b665f	#3f3b41	#a7bcbe	#81504b	#9d8e81	#9a6d76	#e8d0cd	#b3a7ae	#5b4a3d	#322d23	#444553	#936c5c	#6d4f49	#453c2d	#909fac
homer4	15	#e0d1db	#736a72	#e7e4f2	#6e5457	#a15939	#b78aa1	#503e4c	#a17679	#b1c7db	#645547	#eafdf5	#ac786f	#bac3cb	#65606a	#af7d7f
homer4	15	#c59e8e	#e7dfdc	#443c49	#70696e	#bfc9e7	#b7c5e0	#a897ad	#aa858b	#cfd0db	#363738	#8b6e66	#aaaeca	#b49196	#594846	#765e54
seurat3	15	#7081ac	#787a8d	#abb991	#a08995	#8f93b4	#988941	#666c59	#d0a655	#4c4644	#a19e9f	#be9971	#dec78e	#dbb9a5	#ac8842	#dda67a
seurat3	15	#5b5176	#a79494	#d1d3a6	#75768b	#c0ceba	#6f603e	#bead96	#ab8474	#93a18f	#545239	#e5ce87	#dfc79f	#b6a97b	#8e9192	#b87d4f
seurat3	15	#aba18a	#ada7b8	#7f5932	#e3bf8c	#d0d794	#88984a	#889265	#c8cc63	#5a4a7f	#6b7987	#4b5355	#a8b273	#8b7d6f	#a99096	#5b463a
seurat3	15	#d8dd9b	#687659	#6a6c5f	#6e584a	#c9ac47	#bd9d61	#54517b	#755b76	#a68577	#dacaa5	#8d875d	#75738e	#776f32	#49502d	#87974b
seurat3	15	#ac933d	#d09e53	#bc9a67	#776f87	#8b976a	#898750	#816471	#dad489	#b9c690	#697b54	#c5cabd	#9996c2	#9d909a	#d2c34c	#9b7c3d
seurat3	15	#d6cc61	#6f7884	#ac7847	#b18e73	#e4a26d	#a8849d	#d1b149	#a9a154	#bcbe97	#9caa8f	#c0a846	#6b7a31	#a07534	#bba993	#bec6c7
seurat3	15	#756a49	#6a7570	#816075	#614f70	#b0b1bd	#a5746e	#b3a5a7	#b7bbbd	#e3be7e	#bda557	#d4ba6c	#99926d	#cbe293	#b7b38a	#d3d6b6
seurat3	15	#d4a550	#696b60	#9396a1	#7c80b2	#9f899b	#afb274	#7a5d3b	#d8c446	#687a35	#8b857a	#cabd62	#dbc995	#c7d4bc	#d2ce8b	#b17c56
