chikanobu1	15	#514b37	#716f79	#d8cd9a	#746f66	#49524c	#c27556	#827357	#e6e5d0	#c8bb90	#a69b89	#d1ccad	#bb5633	#b0b59e	#a45239	#8ae1d7
chikanobu1	15	#584954	#47323c	#53554f	#4c534d	#beb594	#3f304d	#cd7255	#9f6d4d	#6d654e	#3b3027	#ebddc6	#8e4637	#b4a178	#443f1e	#d8723d
chikanobu1	15	#6c685f	#323032	#b75d38	#c9754c	#d5c5a4	#463628	#706573	#a76c53	#3b4038	#be866e	#3b2b44	#4e5950	#b7b492	#a9a39a	#615b35
chikanobu1	15	#857362	#9f5535	#d2c29a	#564e4f	#87846d	#88747a	#4d3425	#423a2f	#5a4458	#d1cd9c	#3e3a3c	#9b9b87	#c28667	#ac6e4f	#f14600
chikanobu1	15	#bec4a9	#aa9e81	#9d988f	#4a504f	#53455a	#cfbd9e	#69696b	#ccb68e	#c89e8a	#9b9e9d	#bd8f66	#878071	#312b26	#835436	#cb864c
chikanobu1	15	#a97351	#c8a47b	#7c705c	#b09881	#a48966	#47422a	#d7c19a	#373122	#37353b	#948975	#c6bb93	#d0c1aa	#6a5337	#e5e1d8	#6f6c9c
chikanobu1	15	#d6c59b	#412d43	#a09a84	#4c514f	#7a715d	#b8ad9e	#574458	#403933	#918473	#69634c	#2e2e18	#c9694e	#949a92	#814f32	#fbf19f
chikanobu1	15	#6d685c	#e2e0bf	#ccc5aa	#b19f88	#cfc4a5	#aca191	#393443	#282b30	#6a5f51	#7f6d4b	#aeb6a5	#79735f	#4c524e	#a6a196	#0de315
chikanobu1	15	#e0e6de	#787d62	#654b3b	#7f786e	#a7a680	#c28371	#cabc92	#c76e50	#dedfbd	#342f24	#caa17f	#d1ca91	#a56d52	#beb994	#2dd232
chikanobu1	15	#959799	#c7a285	#605443	#a67155	#a78a66	#393632	#402f48	#a59a8d	#756963	#b5b099	#e4dcdd	#92836d	#867b75	#aca69e	#e77385
macke1	15	#7f4648	#c69151	#eca42a	#f9e740	#8f6633	#957383	#7b5d6b	#798561	#b2aa92	#ecedaf	#5b5841	#e1e0c5	#704f2b	#504d4e	#3976c1
macke1	15	#989161	#907b7f	#a9d278	#78606a	#8d6636	#8e6b59	#8fa444	#cd9651	#49426d	#787c57	#aeae8f	#b1a55f	#f0eeb2	#f4ec3c	#323928
macke1	15	#7b606a	#ba9d98	#dee3c9	#9d8c6b	#8e7381	#86695e	#83473f	#f6bb37	#5b5e47	#728644	#424462	#abcc71	#bdbb39	#685d30	#f42184
macke1	15	#744b31	#728843	#8fa86c	#5c443b	#a5c978	#8c762e	#a08d63	#e6883b	#8c9c49	#ce9e4f	#ebbf6b	#3b4368	#dec69c	#fae5a9	#d80213
macke1	15	#95758a	#906638	#ddc8a1	#87a66e	#dce5d3	#c74d3e	#a1483c	#81576c	#f1e946	#9e8a57	#896e65	#f3d449	#6b6669	#fcad39	#f404a8
macke1	15	#edcb6e	#ce9253	#6c7392	#f1a52e	#a48d60	#9bb5c8	#768b43	#aeae91	#9b7a82	#f6eca7	#89a23f	#7f6d57	#847739	#e0cb97	#ba9011
macke1	15	#e5843c	#6f4f33	#7d596a	#c3a696	#e7cd3e	#d6c99b	#443f5e	#f5f2ac	#f3f437	#8e7033	#a6c973	#7f8543	#b6c536	#9cb2c2	#79d785
macke1	15	#f0e7b2	#ea8234	#adc573	#404568	#b3a562	#f2ae38	#5a5a40	#b1c63f	#8b9d66	#a29157	#957f8c	#7e566d	#636d8f	#968787	#13cd12
macke1	15	#e2c49a	#e9893b	#67759c	#864f44	#8c867d	#f7a62e	#404365	#e9c96a	#5a4a3b	#83aa75	#eee540	#afaf92	#514042	#a64a38	#3e2753
macke1	15	#efd343	#715b67	#e2e76d	#8cac41	#8d878b	#6c805f	#9b8f5b	#d39850	#5b573e	#e0ddcb	#9db8c8	#f09e3b	#50454d	#6e6430	#891592
photo_sudeep1106	15	#69480f	#e1380c	#f8c127	#f8e889	#b83c10	#bc9100	#f7ef1f	#fc8660	#5d1f0b	#951d06	#b5220f	#a14f00	#8b3317	#3c3307	#46ab52
photo_sudeep1106	15	#302916	#d83915	#ff8e12	#b43b0f	#be160c	#cf790b	#ffd820	#6f430c	#763814	#f7ad1c	#b28805	#9f6801	#f3b078	#f02905	#82431e
photo_sudeep1106	15	#7b350c	#bc6842	#993414	#fbef2c	#0d2c09	#f6a813	#f9dd29	#f32902	#ce5300	#6b1400	#f6bd22	#ffe25b	#191306	#572301	#bdffb3
photo_sudeep1106	15	#9f6f00	#1c2316	#b46b45	#d4560b	#fac780	#fb8435	#ba9000	#d1710e	#773412	#ff8a59	#a65100	#2d0a07	#181203	#f67d0f	#3ab89a
