chikanobu2	20	#0f161a	#c42d16	#c39b6f	#635b8d	#ddeacc	#896559	#3e4c89	#b79e7b	#772330	#c66a6a	#ecc493	#242f50	#644d46	#c1c07b	#d4a541	#f38d23	#b891b8	#6f8f83	#3c3029	#8a5ca3
chikanobu2	20	#221b22	#816d9a	#405d1a	#d42307	#d5d6b6	#786442	#a4794b	#b1af94	#171963	#2f79af	#dd8e3e	#554f5f	#c04024	#e2d8cd	#374484	#908860	#f3bb90	#882f29	#bb7fa3	#34271c
chikanobu2	20	#cb1213	#edb26b	#e2ecc1	#0c1d1e	#aa8cae	#406914	#763c14	#5b3f4a	#e7703e	#ad7e35	#1b354f	#341d2b	#b90c02	#ce98be	#534a7f	#f0d7a6	#c0645f	#417ea8	#84668c	#bf3437
chikanobu2	20	#110d14	#dc120e	#feecf6	#ddbb6f	#6f5389	#e58b5b	#4e5275	#61652f	#dd8a26	#d66531	#e0be22	#91a44a	#7c8499	#dc8f32	#9f7c31	#a8aa72	#e4c4b3	#554652	#1a1f42	#ad4027
chikanobu2	20	#dfa987	#080720	#7f6a81	#f9ddcc	#d5321f	#e9895b	#d8b977	#e34c1f	#f3b523	#1c1966	#202541	#595d38	#c5b6a1	#1e0d04	#f3c7a6	#91bfcf	#c1a46a	#a49673	#d3c392	#a7241e
homer1	20	#9d7342	#9b818d	#381e12	#c96a39	#d89e70	#c36346	#6495a5	#5b3b1e	#9d6444	#853024	#d38762	#819784	#b5714a	#db9562	#eab297	#915637	#c8a3b6	#f1d597	#4a3b32	#231116
homer1	20	#7895b5	#833136	#b1a27a	#1d0f11	#d5773e	#ba8c4b	#0a0510	#b07045	#8a8975	#8c704d	#95a27f	#8b4034	#db9a5f	#978d66	#bd7b56	#9b6141	#b0b1ba	#b3936a	#7d1d1d	#936e5a
homer1	20	#f7aa59	#cd5933	#853321	#7583a1	#a56449	#8b9089	#473632	#9e4d2d	#521d14	#91714c	#9f2e36	#b69a67	#171213	#7d4839	#d29668	#2d1523	#969897	#8c6c5d	#371d21	#a9865a
homer1	20	#64839c	#2f0819	#ffd690	#d46c2e	#9b5245	#ab8f51	#ebb264	#9e7b59	#f3b2a7	#c47c55	#735039	#a66f3f	#9c9495	#7a8391	#7a463f	#f09d56	#956960	#c76537	#898170	#b76344
homer1	20	#d27544	#a59276	#e19e67	#200d14	#94714b	#cf7b6f	#f5b760	#6c3835	#6c4741	#e99352	#958f78	#a2421b	#6e9ba2	#bf6c38	#421a15	#b87257	#858c90	#a5693f	#a17b62	#f2cd83
