photo_paulbica	15	#443f55	#fcdf21	#ce874f	#a54918	#caaa77	#dd6411	#8b3f1b	#8d7f7f	#374671	#2f1a15	#401e12	#91503c	#1d1312	#382d31	#f79621
photo_paulbica	15	#b8bbcc	#dd7725	#dd6411	#1d1312	#542916	#6c3318	#fcb51f	#382d31	#f79621	#b05d3b	#caaa77	#aa8b76	#ce874f	#7e6376	#9a6658
photo_paulbica	15	#4c332c	#f1b948	#f79621	#b8bbcc	#8d7f7f	#645576	#1d1312	#a54918	#4c6488	#fcdf21	#dd7725	#8b3f1b	#6c3318	#e1ac5e	#59444d
photo_paulbica	15	#8b3f1b	#cb6c34	#2f1a15	#7e6376	#714b48	#666f7e	#59444d	#aa8b76	#8c6663	#4c6488	#ce874f	#91503c	#c25616	#1d1312	#b05d3b
photo_paulbica	15	#4c332c	#2f1a15	#4c6488	#f79621	#b47957	#8b3f1b	#fcdf21	#6c3318	#292a3f	#645576	#c25616	#e1ac5e	#443f55	#fcb51f	#1d1312
photo_paulbica	15	#401e12	#dd6411	#fcb51f	#ce874f	#4c6488	#7e6376	#443f55	#2f1a15	#645576	#f1b948	#b8bbcc	#e2903c	#91503c	#dd7725	#f79621
photo_paulbica	15	#fcdf21	#8b3f1b	#443f55	#f1b948	#1d1312	#dd6411	#4c6488	#91503c	#542916	#f57e16	#b8bbcc	#374671	#8c6663	#401e12	#e1ac5e
photo_paulbica	15	#9a6658	#645576	#8d7f7f	#542916	#b8bbcc	#2f1a15	#f57e16	#443f55	#aa8b76	#b05d3b	#382d31	#1d1312	#f1b948	#c25616	#714b48
photo_paulbica	15	#91503c	#dd7725	#382d31	#443f55	#7e6376	#fcb51f	#cb6c34	#e1ac5e	#b05d3b	#374671	#dd6411	#401e12	#aa8b76	#714b48	#fcdf21
photo_paulbica	15	#c25616	#4c6488	#8b3f1b	#59444d	#caaa77	#542916	#e1ac5e	#292a3f	#b47957	#1d1312	#dd7725	#aa8b76	#382d31	#666f7e	#f1b948
photo_powi	15	#fbec1f	#98b7e5	#736588	#a5c21c	#6c90a0	#374a0a	#eac213	#18150c	#b97508	#af870e	#6298d6	#899446	#26300d	#5b6239	#3c4236
photo_powi	15	#829079	#467bc1	#736588	#c1c4bd	#362a40	#374a0a	#4275ce	#dd9f0e	#eac213	#987a60	#6d6910	#74ace7	#845e0b	#98b7e5	#d2d294
photo_powi	15	#74ace7	#eac213	#18150c	#dd9f0e	#362a40	#4f660e	#829079	#6298d6	#6d8517	#edefea	#3c4236	#b2c7e4	#421e08	#6d6910	#26300d
photo_powi	15	#5b6239	#a5c21c	#899446	#467bc1	#af870e	#b97508	#d7dde9	#663606	#fbec1f	#c1c4bd	#6c90a0	#829079	#edefea	#6d6910	#4275ce
photo_powi	15	#b2c7e4	#6c90a0	#85a119	#829079	#374a0a	#362a40	#3c4236	#9d991e	#eac213	#845e0b	#af870e	#d7dde9	#b97508	#987a60	#18150c
photo_powi	15	#c1c4bd	#5b6239	#b8c456	#fbec1f	#d2d294	#edefea	#b2c7e4	#26300d	#d7dde9	#18150c	#736588	#5e428f	#74ace7	#50440a	#4275ce
photo_powi	15	#a5c21c	#fbec1f	#af870e	#6298d6	#eac213	#987a60	#9d991e	#26300d	#3c4236	#d7dde9	#b97508	#5e428f	#98b7e5	#736588	#18150c
photo_powi	15	#92520a	#edefea	#899446	#6d6910	#4f660e	#85a119	#b97508	#26300d	#362a40	#4275ce	#a5c21c	#467bc1	#50440a	#736588	#9d991e
photo_powi	15	#98b7e5	#b8c456	#987a60	#4275ce	#899446	#362a40	#b2c7e4	#845e0b	#829079	#6d6910	#6c90a0	#b97508	#6298d6	#fbec1f	#85a119
photo_powi	15	#4275ce	#829079	#d7dde9	#629bea	#845e0b	#6d8517	#362a40	#eac213	#50440a	#6298d6	#b97508	#9d991e	#85a119	#af870e	#663606
monet3	15	#2c6b50	#2a3a1d	#457a9a	#665962	#3f6a63	#7b9bb2	#512323	#1c1714	#d8bbab	#b7beac	#9f7e6d	#748467	#d0a191	#e1cfa7	#5f4922
monet3	15	#2a3a1d	#748467	#d3ad86	#c1963a	#512323	#7b9bb2	#bc8b6a	#3f6a63	#457a9a	#ad6745	#d8bbab	#87504b	#b7beac	#6d6733	#a79a91
