chikanobu2	20	#1f1c13	#cc380e	#cd9d6c	#646586	#f0dbc9	#956b53	#473c7e	#c59a73	#823a25	#c96657	#f6c1a3	#1a2142	#66503f	#d2cf83	#ca9a2e	#ed8526	#ad7ab3	#67968c	#3d1c15	#84669b
chikanobu2	20	#1a1b0b	#7f6a93	#416e29	#d51a0c	#e7cbb0	#73723b	#9b7a5c	#c3b1a2	#042560	#327ca4	#e07b53	#4c4d57	#ae3824	#f2d8cf	#4e4884	#88826c	#e7c298	#7f3a20	#a57eb2	#38342c
chikanobu2	20	#d00f0b	#dbb478	#e2e3d9	#1c190a	#a98dad	#43722c	#84302a	#60573f	#ee7853	#b36f31	#26274d	#341819	#ba1616	#c69ead	#474579	#ecd3b8	#ca6a5b	#3875b6	#7b659e	#b14336
chikanobu2	20	#110915	#d6190c	#e5e1f5	#dcac74	#7f5a9b	#ee7e50	#3d4b85	#746b3a	#e37d27	#e3512e	#edb225	#88974a	#728e8b	#d0923d	#ac7b37	#a8a05d	#e7cbac	#415d5a	#132153	#bb3b2e
chikanobu2	20	#dab590	#131914	#7b6d79	#e7e1ca	#c4280c	#e38344	#e5b07c	#df5e26	#eeb917	#0b1a6a	#232f4f	#6b553c	#b5b296	#1c1217	#ecb793	#9ac8d4	#c09678	#b39861	#d0c994	#b71613
homer1	20	#a06c52	#938f85	#361c23	#c76b3d	#d39467	#c17044	#698ea9	#6d332f	#a15140	#9b3c28	#c9896a	#7c8f8f	#a77247	#e0965b	#ddb398	#8a5640	#c59da8	#e8d490	#45302a	#110916
homer1	20	#6c8eaa	#882f2e	#b39479	#270d1f	#de7b4a	#bf7d54	#14070f	#bb663b	#8e8e6c	#8c5f4b	#9aa293	#834127	#d89167	#968476	#c58d65	#a85a33	#c7a4a5	#bd9267	#78252a	#947053
homer1	20	#edbf53	#cb5e30	#7c292e	#7894a5	#a76d46	#899492	#433a2d	#b2411f	#481d17	#9b7552	#8f3526	#a89d77	#1a120b	#813e37	#d38c66	#2b181d	#9b938e	#955b5b	#340c17	#b58945
homer1	20	#7590a5	#3d0d1f	#eac693	#c15841	#9e4c3c	#ac8259	#ddab6a	#aa8565	#ebc6a3	#b97f42	#674e47	#a97049	#a49893	#7e8f8d	#7f392a	#e5a35e	#95654f	#cf703d	#8c8473	#a46642
homer1	20	#c2674c	#919375	#cf9b57	#2c1713	#a46850	#ce7f6d	#e1ad5c	#6a462d	#604b48	#e7a862	#888174	#ae4532	#7495a6	#c25f2d	#3a1325	#bb7752	#888797	#9b6a45	#a48568	#f0c38e
macke1	20	#e8eac5	#97a255	#edc748	#845535	#7a6368	#65542e	#86a270	#8c683d	#5c3d35	#a14842	#d68e50	#b2d27a	#dbc697	#715e34	#b19c64	#696061	#63728c	#b0b53e	#8e7562	#9eb2c7
macke1	20	#eded46	#677192	#ca4331	#71583a	#fbf5b2	#b2b086	#8ebaca	#664f27	#f0bf71	#7a8b46	#979c4f	#94857e	#778555	#c1aa9a	#96825f	#8e9e64	#888037	#c79346	#544e3b	#e5e66b
macke1	20	#7c5270	#e9e0ca	#45475e	#f6d239	#e5873b	#a9d27d	#8c685b	#7b4640	#4e3e43	#89ae74	#caad39	#a54633	#90a848	#92b1c9	#b8999c	#988259	#6d7d67	#8e887c	#aaa995	#726a60
macke1	20	#e2ddc8	#725f6a	#88a23d	#e6883d	#e8d93e	#a9a28d	#ebe3ab	#b3bd42	#ac9a5a	#f3b92d	#5c5c48	#c2af41	#6f7754	#a5c072	#baa8a4	#645936	#878489	#ea9b34	#7b854b	#dcca90
macke1	20	#e5e5c9	#806a67	#695c41	#a3a157	#ead837	#ca904b	#e3e1d6	#985b35	#645e46	#74602b	#7c813a	#844647	#89a170	#ea8c2e	#77596e	#fcbe28	#abbf72	#ceb74b	#837834	#bbc843
monet1	20	#637e5a	#afaabf	#7f8483	#4d555f	#735052	#837e95	#729b92	#6f8661	#4c3560	#5e5257	#8197a0	#746e4b	#606b50	#576972	#4b5277	#9c9a9d	#a9a0a8	#b1a8b8	#71423d	#5e3038
monet1	20	#97a7b2	#637f53	#555c7a	#68393b	#636c69	#958f7f	#816d62	#afa6b7	#b8c1c1	#72744b	#4a3f43	#625c4b	#505969	#554b58	#74898f	#62445b	#5b423b	#767a87	#848471	#9f9899
monet1	20	#637753	#5f3e3b	#838596	#a6a9a4	#503b5f	#503553	#a8b29e	#68804a	#5b6981	#7e6042	#5c4661	#5d3f38	#64855d	#799a8c	#717468	#588464	#514f55	#7e795c	#776f7c	#5d5787
monet1	20	#9aabba	#505478	#5c7152	#779e7b	#753f47	#626e72	#5e4a51	#4a3161	#512f4e	#abadc7	#646660	#553f59	#706347	#83894c	#c0c5c7	#66524a	#727477	#7c5140	#6c5973	#acaba5
monet1	20	#755b55	#6b8a69	#56495a	#787f88	#b0b8b2	#66836e	#828e69	#968f9a	#63607c	#5c7a66	#6d674c	#7c7370	#5b7e6d	#768150	#71494f	#57453d	#9eb0b4	#918388	#74968d	#46465b
photo_joaquin_rosado	20	#939758	#ada492	#2a2e20	#715a5c	#fff7ff	#6c4429	#918b74	#9b6c4a	#5c252a	#99a3a5	#706d4f	#48462d	#797349	#5c522e	#312d40	#1d1a0d	#a9a9a9	#8d7c8a	#48605a	#5e5267
photo_joaquin_rosado	20	#7f729c	#612e22	#d6c343	#c0cab2	#2a3920	#2d233f	#ba8fa6	#845456	#8b7091	#29313a	#9da6ab	#453f32	#160f16	#bb747a	#aca166	#457058	#a06a77	#afa9a7	#a2986d	#465d56
photo_joaquin_rosado	20	#806ba1	#c17e8b	#c7a749	#464e59	#cdcfb7	#5e3230	#384b32	#ae9b99	#222978	#6e7e7f	#726a56	#a1abaf	#556629	#6b4a42	#354a1d	#f2e7ee	#d8b945	#9b8478	#695823	#756c50
photo_joaquin_rosado	20	#ba7c79	#b19e71	#8a679e	#6b6153	#cbc3ba	#685b28	#663e44	#d1c143	#87887a	#51565c	#898c4f	#47684c	#153a7f	#855046	#5b2728	#a3794f	#936d59	#617329	#565973	#3a343a
photo_joaquin_rosado	20	#fff6fc	#916c5e	#5f6467	#afa097	#232721	#aeaaa1	#36403f	#68542b	#8faab6	#7a4b58	#5d732f	#b9a371	#816f8c	#303c13	#5e3d2a	#65261f	#c4bdb1	#6c7c7a	#696c6a	#c5ad51
photo_krikit	20	#c1c3d5	#736453	#492919	#a19525	#576bbb	#abb35e	#7b84b3	#715e23	#6f501f	#181514	#b2be8b	#1125b9	#9f9c1b	#576f81	#7d8e88	#848c1e	#2f2462	#5f83ae	#8d7a44	#1f2c80
photo_krikit	20	#c0c419	#db1b0a	#334ed5	#b9c4e5	#5b5e31	#252f8d	#a9b75c	#80876b	#4460a3	#3f4a2e	#3e4f8d	#d07c3e	#8b8dac	#6a715a	#bec387	#76501c	#282862	#465861	#5d8be5	#a29a26
photo_krikit	20	#0a25b3	#9fa320	#532e10	#941517	#e5edf4	#887a4e	#7c7eaa	#a2b3bc	#250a17	#47679e	#2d2781	#cb753d	#4e6838	#2b1c32	#4b588a	#42412c	#331b13	#bdc5e6	#83831d	#a18126
photo_krikit	20	#9c0b14	#e8f1f7	#2b4ec4	#baca1d	#4b3312	#728494	#5275b4	#848f5a	#8896c5	#a3aeae	#454e87	#0c26ba	#c17d36	#566686	#3e4433	#9b8a24	#a4ac26	#7f8d68	#311a15	#bfb98a
photo_krikit	20	#3c2b28	#4d81c3	#7b733c	#9fa820	#aabddc	#3a54d1	#483322	#8287b0	#947c27	#370c1d	#88894d	#bdbe82	#1825b4	#9fbbb3	#567385	#67605c	#5a81b5	#7b821e	#2b2f59	#483d2b
photo_powi	20	#334314	#6196ea	#a8a917	#8d590c	#e4eef1	#f0bb12	#9abfdf	#14160f	#ba7401	#a27360	#533b0c	#3c79c6	#969d24	#2d5209	#839820	#656b0f	#3977c4	#7d9374	#dca312	#63a1e8
photo_powi	20	#d3e6f1	#3c73c8	#ecc312	#895405	#516905	#1d270a	#6aa5f2	#8d8c3c	#b2c3e2	#75aeef	#b2860d	#5fa0cd	#afce59	#9bb6de	#aabd1b	#503a01	#c17d00	#c5c7c6	#3b2204	#3d4b33
photo_powi	20	#3c83bf	#f5f4ec	#7e9e14	#d89c0f	#1d3116	#6d2e05	#3e2745	#96c0ee	#555d41	#9c7866	#73a9f1	#6298f4	#9b4b01	#bec858	#e1d7f1	#6b93d6	#b08916	#604097	#756c16	#87610e
photo_powi	20	#e29913	#e6ede2	#4280bb	#859c10	#895b06	#869979	#c8d598	#778817	#466d05	#516036	#5c99db	#99530c	#314207	#b98e0c	#ffe821	#b7c3e3	#a69220	#938a4a	#604597	#593c03
photo_powi	20	#91a71a	#6697e5	#986304	#3f4119	#e9e6ef	#accbe1	#653c10	#9ab0e8	#88570b	#674c93	#d1c89e	#564412	#3f81bc	#5f6639	#394404	#acc01d	#7f8881	#716b0a	#3a6dc7	#b2840d
photo_radiofreebarton	20	#a49667	#282522	#fc88cc	#a13f3e	#d5dce7	#e1906f	#887680	#5f3629	#84391f	#511113	#f4b2a4	#662439	#1c1d13	#aabbc5	#75b480	#55592f	#882433	#fd8cd2	#bc8877	#f58693
photo_radiofreebarton	20	#81b36e	#d13f3e	#c16a5a	#3f3631	#ff84cc	#e7eae5	#fa8796	#e0a080	#899a5b	#91494e	#ff5e9a	#9c4f3b	#d3426a	#361618	#866f54	#827786	#8e9a95	#fbbca1	#80302f	#8a2d31
photo_radiofreebarton	20	#c2785b	#7c2d2a	#f897d4	#221612	#96965d	#78305b	#793c20	#8f5848	#a99b7e	#652337	#b48175	#6b574d	#a86b70	#927e74	#183424	#601b17	#f5528f	#f38b95	#342320	#807a53
photo_radiofreebarton	20	#f77bc2	#9f2f2d	#4f7d43	#191914	#ec9882	#99593b	#af4853	#8a7878	#e0e6ee	#5c5733	#b7795a	#50696c	#504562	#fa95d5	#78a671	#b2a872	#2a2e15	#d74564	#63262f	#361612
photo_radiofreebarton	20	#ac6c69	#9e9a60	#993448	#d4e2e1	#252526	#9d503f	#40363f	#b96c55	#565f66	#963958	#67313f	#22120c	#8f9663	#b44552	#efba9b	#ff7abc	#69432c	#4a7743	#aeb9cf	#645752
photo_ssdginteriors	20	#191411	#8a6832	#3c370e	#721d17	#d7ba79	#d7a960	#998a42	#482617	#3f210b	#792b14	#b6854f	#f1e8c3	#6f593c	#bc9c7c	#1c1b07	#8f6d41	#263123	#626247	#351412	#5b4e16
photo_ssdginteriors	20	#9d1f11	#cdb597	#d4cf70	#322f19	#845e3c	#5a5a23	#d9a966	#bd9055	#f1f8e2	#403a2f	#663e0e	#433e1e	#5e2005	#d6a462	#98783f	#684b23	#b7894d	#36250d	#88685a	#6d5e32
photo_ssdginteriors	20	#981e01	#2b1a05	#4d3312	#908e31	#c2b99a	#f8f1b9	#731d11	#ded36a	#8f8642	#3f2417	#7b1f12	#3f4520	#6b5c1c	#511403	#cf9e61	#b8a968	#4b4019	#6e430f	#ecf39c	#9c6c37
photo_ssdginteriors	20	#952300	#22110b	#c2c29b	#50370d	#948b25	#a16324	#dcc480	#a59a7b	#5e5644	#604031	#907b59	#392215	#414318	#f4eebc	#562011	#b7a071	#63421d	#7c5c25	#f6ecdb	#805b38
photo_ssdginteriors	20	#885c36	#d5b086	#5d3e20	#141904	#331d18	#b9875a	#ead198	#4a2812	#a38252	#bdac7a	#f2f1dc	#702910	#8b883c	#9d6235	#edf3aa	#603a26	#f2f3bb	#37261c	#674b13	#6f5e38
seurat1	20	#504d2e	#d2c565	#888434	#74615e	#ccca9b	#adb069	#665d18	#87804f	#75903e	#5b320f	#e3e7ae	#b3925a	#8b5815	#978c28	#b7b5a5	#332b12	#463a39	#5a6747	#7c4145	#72666a
seurat1	20	#9f4d34	#d6d7b9	#ead657	#72686d	#5d6a12	#8e6e45	#6b4f37	#676039	#bc905c	#546351	#181612	#9c8628	#859468	#e5e49c	#4f3d46	#b1c88a	#7a4c3b	#b3883d	#2d361c	#cfa781
seurat1	20	#c1a93b	#90976f	#433e49	#994d2f	#4d6717	#6b646d	#3c3322	#95793b	#626918	#655d39	#424c31	#8d8386	#53410f	#626e57	#ece37e	#888a5c	#c1bb92	#b1b698	#978423	#707c3c
seurat1	20	#edda5c	#b7b7a3	#546312	#876248	#785f5f	#5d5e55	#b3b454	#8e8632	#5b6338	#6b3511	#769045	#8d9a6b	#724741	#c8a344	#c49a58	#938065	#d7d3bf	#914b32	#b6c282	#3e2c14
seurat1	20	#6d4a4b	#cec799	#63562d	#928e48	#d0cd64	#857a44	#b38b39	#263419	#335012	#947e28	#b79061	#b37e77	#929285	#897e63	#4c3b43	#9a4f29	#414a31	#836242	#666b1f	#959e70
